filename, class_number, a_angle, e_angle
Aqua_226.png, 1, 190, 270
Aqua_227.png, 1, 54, 237
Aqua_228.png, 1, 232, 164
Aqua_229.png, 1, 40, 64
Aqua_230.png, 1, 159, 219
Aqua_231.png, 1, 2, 250
Aqua_232.png, 1, 93, 259
Aqua_233.png, 1, 360, 4
Aqua_234.png, 1, 180, 31
Aqua_235.png, 1, 47, 208
Aqua_236.png, 1, 169, 84
Aqua_237.png, 1, 185, 250
Aqua_238.png, 1, 71, 127
Aqua_239.png, 1, 137, 357
Aqua_240.png, 1, 103, 23
Aqua_241.png, 1, 161, 294
Aqua_242.png, 1, 343, 58
Aqua_243.png, 1, 137, 4
Aqua_244.png, 1, 104, 114
Aqua_245.png, 1, 278, 223
Aqua_246.png, 1, 270, 278
Aqua_247.png, 1, 285, 286
Aqua_248.png, 1, 49, 229
Aqua_249.png, 1, 353, 79
Aqua_250.png, 1, 193, 146
Aqua_251.png, 1, 47, 46
Aqua_252.png, 1, 124, 101
Aqua_253.png, 1, 148, 197
Aqua_254.png, 1, 284, 3
Aqua_255.png, 1, 98, 87
Aqua_256.png, 1, 239, 87
Aqua_257.png, 1, 178, 287
Aqua_258.png, 1, 340, 22
Aqua_259.png, 1, 254, 119
Aqua_260.png, 1, 132, 195
Aqua_261.png, 1, 177, 168
Aqua_262.png, 1, 15, 200
Aqua_263.png, 1, 11, 223
Aqua_264.png, 1, 108, 68
Aqua_265.png, 1, 335, 244
Aqua_266.png, 1, 324, 52
Aqua_267.png, 1, 123, 58
Aqua_268.png, 1, 213, 29
Aqua_269.png, 1, 335, 202
Aqua_270.png, 1, 245, 63
Aqua_271.png, 1, 231, 77
Aqua_272.png, 1, 175, 221
Aqua_273.png, 1, 44, 24
Aqua_274.png, 1, 57, 167
Aqua_275.png, 1, 173, 75
Aqua_276.png, 1, 270, 189
Aqua_277.png, 1, 221, 156
Aqua_278.png, 1, 152, 285
Aqua_279.png, 1, 113, 13
Aqua_280.png, 1, 322, 313
Aqua_281.png, 1, 51, 13
Aqua_282.png, 1, 15, 85
Aqua_283.png, 1, 303, 254
Aqua_284.png, 1, 121, 92
Aqua_285.png, 1, 32, 328
Aqua_286.png, 1, 326, 252
Aqua_287.png, 1, 97, 247
Aqua_288.png, 1, 339, 278
Aqua_289.png, 1, 254, 190
Aqua_290.png, 1, 227, 249
Aqua_291.png, 1, 251, 5
Aqua_292.png, 1, 123, 284
Aqua_293.png, 1, 301, 187
Aqua_294.png, 1, 292, 80
Aqua_295.png, 1, 149, 178
Aqua_296.png, 1, 66, 343
Aqua_297.png, 1, 299, 56
Aqua_298.png, 1, 201, 110
Aqua_299.png, 1, 313, 3
Aqua_300.png, 1, 147, 236
Aqua_301.png, 1, 335, 241
Aqua_302.png, 1, 133, 329
Aqua_303.png, 1, 180, 47
Aqua_304.png, 1, 242, 313
Aqua_305.png, 1, 319, 308
Aqua_306.png, 1, 121, 65
Aqua_307.png, 1, 245, 229
Aqua_308.png, 1, 51, 201
Aqua_309.png, 1, 287, 298
Aqua_310.png, 1, 233, 322
Aqua_311.png, 1, 93, 177
Aqua_312.png, 1, 291, 140
Aqua_313.png, 1, 168, 52
Aqua_314.png, 1, 249, 263
Aqua_315.png, 1, 112, 132
Aqua_316.png, 1, 159, 321
Aqua_317.png, 1, 184, 257
Aqua_318.png, 1, 29, 260
Aqua_319.png, 1, 114, 243
Aqua_320.png, 1, 175, 47
Aqua_321.png, 1, 257, 109
Aqua_322.png, 1, 290, 244
Aqua_323.png, 1, 129, 84
Aqua_324.png, 1, 319, 47
Aqua_325.png, 1, 287, 287
Aqua_326.png, 1, 214, 168
Aqua_327.png, 1, 203, 181
Aqua_328.png, 1, 359, 196
Aqua_329.png, 1, 351, 164
Aqua_330.png, 1, 263, 296
Aqua_331.png, 1, 186, 228
Aqua_332.png, 1, 342, 61
Aqua_333.png, 1, 211, 308
Aqua_334.png, 1, 122, 78
Aqua_335.png, 1, 274, 161
Aqua_336.png, 1, 316, 98
Aqua_337.png, 1, 135, 356
Aqua_338.png, 1, 239, 206
Aqua_339.png, 1, 71, 93
Aqua_340.png, 1, 76, 359
Aqua_341.png, 1, 209, 52
Aqua_342.png, 1, 246, 217
Aqua_343.png, 1, 24, 125
Aqua_344.png, 1, 228, 289
Aqua_345.png, 1, 151, 330
Aqua_346.png, 1, 166, 189
Aqua_347.png, 1, 277, 235
Aqua_348.png, 1, 185, 341
Aqua_349.png, 1, 174, 2
Aqua_350.png, 1, 272, 307
Aqua_351.png, 1, 285, 187
Aqua_352.png, 1, 16, 143
Aqua_353.png, 1, 337, 7
Aqua_354.png, 1, 334, 228
Aqua_355.png, 1, 246, 339
Aqua_356.png, 1, 336, 60
Aqua_357.png, 1, 280, 15
Aqua_358.png, 1, 333, 113
Aqua_359.png, 1, 208, 166
Aqua_360.png, 1, 300, 150
Aqua_361.png, 1, 205, 48
Aqua_362.png, 1, 184, 247
Aqua_363.png, 1, 5, 5
Aqua_364.png, 1, 3, 19
Aqua_365.png, 1, 35, 50
Aqua_366.png, 1, 185, 87
Aqua_367.png, 1, 133, 154
Aqua_368.png, 1, 270, 277
Aqua_369.png, 1, 96, 44
Aqua_370.png, 1, 316, 47
Aqua_371.png, 1, 79, 139
Aqua_372.png, 1, 356, 154
Aqua_373.png, 1, 47, 170
Aqua_374.png, 1, 267, 278
Aqua_375.png, 1, 154, 181
Aqua_376.png, 1, 330, 31
Aqua_377.png, 1, 192, 30
Aqua_378.png, 1, 227, 248
Aqua_379.png, 1, 15, 347
Aqua_380.png, 1, 66, 17
Aqua_381.png, 1, 333, 238
Aqua_382.png, 1, 46, 287
Aqua_383.png, 1, 174, 141
Aqua_384.png, 1, 111, 262
Aqua_385.png, 1, 10, 232
Aqua_386.png, 1, 84, 71
Aqua_387.png, 1, 110, 335
Aqua_388.png, 1, 77, 146
Aqua_389.png, 1, 313, 295
Aqua_390.png, 1, 225, 39
Aqua_391.png, 1, 162, 47
Aqua_392.png, 1, 132, 173
Aqua_393.png, 1, 98, 283
Aqua_394.png, 1, 121, 96
Aqua_395.png, 1, 281, 356
Aqua_396.png, 1, 314, 208
Aqua_397.png, 1, 311, 24
Aqua_398.png, 1, 111, 152
Aqua_399.png, 1, 245, 176
Aqua_400.png, 1, 47, 106
Aqua_401.png, 1, 92, 52
Aqua_402.png, 1, 314, 359
Aqua_403.png, 1, 18, 8
Aqua_404.png, 1, 224, 285
Aqua_405.png, 1, 34, 61
Aqua_406.png, 1, 45, 119
Aqua_407.png, 1, 349, 9
Aqua_408.png, 1, 5, 262
Aqua_409.png, 1, 104, 335
Aqua_410.png, 1, 163, 167
Aqua_411.png, 1, 304, 252
Aqua_412.png, 1, 255, 140
Aqua_413.png, 1, 72, 215
Aqua_414.png, 1, 159, 281
Aqua_415.png, 1, 17, 161
Aqua_416.png, 1, 60, 193
Aqua_417.png, 1, 66, 301
Aqua_418.png, 1, 58, 360
Aqua_419.png, 1, 234, 36
Aqua_420.png, 1, 308, 264
Aqua_421.png, 1, 73, 101
Aqua_422.png, 1, 336, 119
Aqua_423.png, 1, 16, 184
Aqua_424.png, 1, 30, 142
Aqua_425.png, 1, 313, 336
Aqua_426.png, 1, 344, 293
Aqua_427.png, 1, 115, 36
Aqua_428.png, 1, 46, 93
Aqua_429.png, 1, 114, 66
Aqua_430.png, 1, 310, 4
Aqua_431.png, 1, 42, 262
Aqua_432.png, 1, 190, 239
Aqua_433.png, 1, 226, 190
Aqua_434.png, 1, 47, 329
Aqua_435.png, 1, 324, 316
Aqua_436.png, 1, 345, 115
Aqua_437.png, 1, 126, 174
Aqua_438.png, 1, 38, 359
Aqua_439.png, 1, 163, 217
Aqua_440.png, 1, 342, 135
Aqua_441.png, 1, 153, 302
Aqua_442.png, 1, 283, 36
Aqua_443.png, 1, 36, 64
Aqua_444.png, 1, 227, 205
Aqua_445.png, 1, 62, 337
Aqua_446.png, 1, 315, 41
Aqua_447.png, 1, 173, 270
Aqua_448.png, 1, 209, 209
Aqua_449.png, 1, 163, 59
Aqua_450.png, 1, 3, 141
Aqua_451.png, 1, 142, 185
Aqua_452.png, 1, 128, 196
Aqua_453.png, 1, 86, 317
Aqua_454.png, 1, 108, 237
Aqua_455.png, 1, 154, 295
Aqua_456.png, 1, 182, 237
Aqua_457.png, 1, 37, 202
Aqua_458.png, 1, 85, 292
Aqua_459.png, 1, 277, 195
Aqua_460.png, 1, 216, 110
Aqua_461.png, 1, 109, 308
Aqua_462.png, 1, 313, 216
Aqua_463.png, 1, 12, 350
Aqua_464.png, 1, 186, 305
Aqua_465.png, 1, 171, 345
Aqua_466.png, 1, 210, 350
Aqua_467.png, 1, 264, 108
Aqua_468.png, 1, 52, 320
Aqua_469.png, 1, 196, 165
Aqua_470.png, 1, 228, 17
Aqua_471.png, 1, 0, 164
Aqua_472.png, 1, 197, 238
Aqua_473.png, 1, 163, 230
Aqua_474.png, 1, 248, 250
Aqua_475.png, 1, 274, 81
Aqua_476.png, 1, 256, 245
Aqua_477.png, 1, 257, 35
Aqua_478.png, 1, 99, 313
Aqua_479.png, 1, 28, 176
Aqua_480.png, 1, 57, 210
Aqua_481.png, 1, 299, 275
Aqua_482.png, 1, 29, 271
Aqua_483.png, 1, 170, 211
Aqua_484.png, 1, 121, 200
Aqua_485.png, 1, 208, 53
Aqua_486.png, 1, 219, 270
Aqua_487.png, 1, 250, 0
Aqua_488.png, 1, 205, 170
Aqua_489.png, 1, 357, 332
Aqua_490.png, 1, 71, 27
Aqua_491.png, 1, 322, 104
Aqua_492.png, 1, 126, 318
Aqua_493.png, 1, 257, 117
Aqua_494.png, 1, 107, 163
Aqua_495.png, 1, 16, 299
Aqua_496.png, 1, 167, 20
Aqua_497.png, 1, 88, 68
Aqua_498.png, 1, 333, 288
Aqua_499.png, 1, 319, 26
Aqua_500.png, 1, 141, 82
Aqua_501.png, 1, 299, 350
Aqua_502.png, 1, 28, 247
Aqua_503.png, 1, 140, 298
Aqua_504.png, 1, 104, 192
Aqua_505.png, 1, 294, 224
Aqua_506.png, 1, 180, 259
Aqua_507.png, 1, 72, 265
Aqua_508.png, 1, 49, 202
Aqua_509.png, 1, 68, 344
Aqua_510.png, 1, 261, 55
Aqua_511.png, 1, 86, 298
Aqua_512.png, 1, 317, 272
Aqua_513.png, 1, 106, 327
Aqua_514.png, 1, 91, 70
Aqua_515.png, 1, 104, 114
Aqua_516.png, 1, 187, 32
Aqua_517.png, 1, 68, 32
Aqua_518.png, 1, 40, 326
Aqua_519.png, 1, 190, 107
Aqua_520.png, 1, 155, 323
Aqua_521.png, 1, 62, 349
Aqua_522.png, 1, 274, 72
Aqua_523.png, 1, 45, 240
Aqua_524.png, 1, 174, 58
Aqua_525.png, 1, 164, 9
Aqua_526.png, 1, 232, 243
Aqua_527.png, 1, 94, 8
Aqua_528.png, 1, 158, 62
Aqua_529.png, 1, 74, 87
Aqua_530.png, 1, 80, 1
Aqua_531.png, 1, 330, 149
Aqua_532.png, 1, 167, 217
Aqua_533.png, 1, 99, 325
Aqua_534.png, 1, 326, 51
Aqua_535.png, 1, 83, 295
Aqua_536.png, 1, 264, 21
Aqua_537.png, 1, 97, 249
Aqua_538.png, 1, 243, 285
Aqua_539.png, 1, 316, 137
Aqua_540.png, 1, 108, 247
Aqua_541.png, 1, 77, 6
Aqua_542.png, 1, 136, 345
Aqua_543.png, 1, 282, 7
Aqua_544.png, 1, 253, 294
Aqua_545.png, 1, 41, 289
Aqua_546.png, 1, 268, 96
Aqua_547.png, 1, 200, 298
Aqua_548.png, 1, 210, 185
Aqua_549.png, 1, 358, 326
Aqua_550.png, 1, 186, 90
Aqua_551.png, 1, 349, 180
Aqua_552.png, 1, 77, 205
Aqua_553.png, 1, 210, 178
Aqua_554.png, 1, 139, 250
Aqua_555.png, 1, 112, 147
Aqua_556.png, 1, 332, 197
Aqua_557.png, 1, 129, 95
Aqua_558.png, 1, 200, 7
Aqua_559.png, 1, 292, 302
Aqua_560.png, 1, 169, 65
Aqua_561.png, 1, 255, 6
Aqua_562.png, 1, 38, 15
Aqua_563.png, 1, 329, 296
Aqua_564.png, 1, 271, 115
Aqua_565.png, 1, 189, 209
Aqua_566.png, 1, 269, 359
Aqua_567.png, 1, 224, 296
Aqua_568.png, 1, 161, 99
Aqua_569.png, 1, 5, 24
Aqua_570.png, 1, 85, 285
Aqua_571.png, 1, 294, 322
Aqua_572.png, 1, 220, 303
Aqua_573.png, 1, 269, 103
Aqua_574.png, 1, 224, 319
Aqua_575.png, 1, 195, 257
Aqua_576.png, 1, 306, 34
Aqua_577.png, 1, 222, 267
Aqua_578.png, 1, 288, 197
Aqua_579.png, 1, 303, 117
Aqua_580.png, 1, 80, 99
Aqua_581.png, 1, 123, 126
Aqua_582.png, 1, 170, 144
Aqua_583.png, 1, 63, 127
Aqua_584.png, 1, 245, 10
Aqua_585.png, 1, 175, 86
Aqua_586.png, 1, 10, 139
Aqua_587.png, 1, 23, 123
Aqua_588.png, 1, 14, 198
Aqua_589.png, 1, 65, 195
Aqua_590.png, 1, 25, 149
Aqua_591.png, 1, 242, 249
Aqua_592.png, 1, 70, 31
Aqua_593.png, 1, 108, 7
Aqua_594.png, 1, 357, 116
Aqua_595.png, 1, 319, 214
Aqua_596.png, 1, 168, 207
Aqua_597.png, 1, 155, 355
Aqua_598.png, 1, 184, 100
Aqua_599.png, 1, 259, 125
Aqua_600.png, 1, 32, 269
Aqua_601.png, 1, 84, 78
Aqua_602.png, 1, 56, 267
Aqua_603.png, 1, 153, 66
Aqua_604.png, 1, 62, 287
Aqua_605.png, 1, 244, 283
Aqua_606.png, 1, 292, 354
Aqua_607.png, 1, 330, 59
Aqua_608.png, 1, 18, 112
Aqua_609.png, 1, 359, 140
Aqua_610.png, 1, 331, 9
Aqua_611.png, 1, 82, 310
Aqua_612.png, 1, 102, 17
Aqua_613.png, 1, 226, 298
Aqua_614.png, 1, 130, 248
Aqua_615.png, 1, 194, 322
Aqua_616.png, 1, 191, 156
Aqua_617.png, 1, 355, 196
Aqua_618.png, 1, 21, 288
Aqua_619.png, 1, 242, 196
Aqua_620.png, 1, 270, 287
Aqua_621.png, 1, 22, 298
Aqua_622.png, 1, 260, 242
Aqua_623.png, 1, 149, 247
Aqua_624.png, 1, 126, 192
Aqua_625.png, 1, 291, 252
Aqua_626.png, 1, 214, 145
Aqua_627.png, 1, 91, 111
Aqua_628.png, 1, 190, 339
Aqua_629.png, 1, 0, 137
Aqua_630.png, 1, 112, 360
Aqua_631.png, 1, 160, 203
Aqua_632.png, 1, 20, 73
Aqua_633.png, 1, 299, 36
Aqua_634.png, 1, 65, 319
Aqua_635.png, 1, 74, 61
Aqua_636.png, 1, 267, 122
Aqua_637.png, 1, 207, 324
Aqua_638.png, 1, 348, 352
Aqua_639.png, 1, 196, 180
Aqua_640.png, 1, 60, 254
Aqua_641.png, 1, 40, 168
Aqua_642.png, 1, 349, 326
Aqua_643.png, 1, 36, 185
Aqua_644.png, 1, 297, 295
Aqua_645.png, 1, 141, 187
Aqua_646.png, 1, 318, 180
Aqua_647.png, 1, 236, 206
Aqua_648.png, 1, 351, 217
Aqua_649.png, 1, 13, 351
Aqua_650.png, 1, 70, 110
Aqua_651.png, 1, 54, 60
Aqua_652.png, 1, 29, 22
Aqua_653.png, 1, 282, 355
Aqua_654.png, 1, 288, 247
Aqua_655.png, 1, 335, 334
Aqua_656.png, 1, 141, 222
Aqua_657.png, 1, 324, 40
Aqua_658.png, 1, 113, 212
Aqua_659.png, 1, 168, 318
Aqua_660.png, 1, 53, 147
Aqua_661.png, 1, 114, 235
Aqua_662.png, 1, 348, 287
Aqua_663.png, 1, 336, 107
Aqua_664.png, 1, 289, 161
Aqua_665.png, 1, 87, 85
Aqua_666.png, 1, 273, 52
Aqua_667.png, 1, 324, 171
Aqua_668.png, 1, 28, 97
Aqua_669.png, 1, 244, 216
Aqua_670.png, 1, 80, 54
Aqua_671.png, 1, 30, 124
Aqua_672.png, 1, 306, 260
Aqua_673.png, 1, 84, 297
Aqua_674.png, 1, 154, 138
Aqua_675.png, 1, 280, 93
Aqua_676.png, 1, 180, 77
Aqua_677.png, 1, 131, 46
Aqua_678.png, 1, 100, 323
Aqua_679.png, 1, 208, 156
Aqua_680.png, 1, 224, 337
Aqua_681.png, 1, 248, 0
Aqua_682.png, 1, 111, 193
Aqua_683.png, 1, 209, 17
Aqua_684.png, 1, 306, 304
Aqua_685.png, 1, 181, 337
Aqua_686.png, 1, 330, 57
Aqua_687.png, 1, 199, 193
Aqua_688.png, 1, 23, 292
Aqua_689.png, 1, 281, 70
Aqua_690.png, 1, 115, 293
Aqua_691.png, 1, 319, 12
Aqua_692.png, 1, 116, 141
Aqua_693.png, 1, 84, 107
Aqua_694.png, 1, 72, 20
Aqua_695.png, 1, 277, 176
Aqua_696.png, 1, 25, 48
Aqua_697.png, 1, 137, 73
Aqua_698.png, 1, 159, 88
Aqua_699.png, 1, 357, 6
Aqua_700.png, 1, 238, 168
Aqua_701.png, 1, 181, 151
Aqua_702.png, 1, 78, 0
Aqua_703.png, 1, 145, 68
Aqua_704.png, 1, 120, 236
Aqua_705.png, 1, 350, 129
Aqua_706.png, 1, 326, 281
Aqua_707.png, 1, 317, 46
Aqua_708.png, 1, 38, 44
Aqua_709.png, 1, 338, 28
Aqua_710.png, 1, 177, 190
Aqua_711.png, 1, 359, 178
Aqua_712.png, 1, 302, 106
Aqua_713.png, 1, 304, 58
Aqua_714.png, 1, 332, 90
Aqua_715.png, 1, 218, 271
Aqua_716.png, 1, 315, 255
Aqua_717.png, 1, 247, 242
Aqua_718.png, 1, 29, 46
Aqua_719.png, 1, 149, 155
Aqua_720.png, 1, 346, 188
Aqua_721.png, 1, 75, 182
Aqua_722.png, 1, 175, 216
Aqua_723.png, 1, 41, 129
Aqua_724.png, 1, 345, 248
Aqua_725.png, 1, 260, 56
Aqua_726.png, 1, 177, 267
Aqua_727.png, 1, 234, 214
Aqua_728.png, 1, 88, 165
Aqua_729.png, 1, 111, 77
Aqua_730.png, 1, 330, 173
Aqua_731.png, 1, 17, 97
Aqua_732.png, 1, 49, 128
Aqua_733.png, 1, 166, 18
Aqua_734.png, 1, 2, 63
Aqua_735.png, 1, 90, 283
Aqua_736.png, 1, 242, 259
Aqua_737.png, 1, 238, 332
Aqua_738.png, 1, 66, 30
Aqua_739.png, 1, 148, 198
Aqua_740.png, 1, 288, 131
Aqua_741.png, 1, 258, 2
Aqua_742.png, 1, 116, 93
Aqua_743.png, 1, 126, 284
Aqua_744.png, 1, 37, 339
Aqua_745.png, 1, 344, 117
Aqua_746.png, 1, 350, 83
Aqua_747.png, 1, 318, 54
Aqua_748.png, 1, 290, 346
Aqua_749.png, 1, 86, 312
Aqua_750.png, 1, 181, 332
Aqua_751.png, 1, 355, 118
Aqua_752.png, 1, 252, 265
Aqua_753.png, 1, 360, 218
Aqua_754.png, 1, 120, 347
Aqua_755.png, 1, 7, 348
Aqua_756.png, 1, 336, 89
Aqua_757.png, 1, 277, 307
Aqua_758.png, 1, 178, 289
Aqua_759.png, 1, 113, 290
Aqua_760.png, 1, 345, 128
Aqua_761.png, 1, 266, 31
Aqua_762.png, 1, 143, 55
Aqua_763.png, 1, 357, 347
Aqua_764.png, 1, 124, 158
Aqua_765.png, 1, 325, 351
Aqua_766.png, 1, 160, 119
Aqua_767.png, 1, 319, 4
Aqua_768.png, 1, 318, 174
Aqua_769.png, 1, 348, 156
Aqua_770.png, 1, 131, 241
Aqua_771.png, 1, 268, 280
Aqua_772.png, 1, 278, 120
Aqua_773.png, 1, 220, 63
Aqua_774.png, 1, 220, 254
